,price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
5754,1110000,bajo,exterior,1,137.0,True,False,Dúplex en El Viso,chamartin
5755,249000,planta 2,exterior,2,61.0,False,False,Ciudad Jardín,chamartin
5756,454200,planta 1,exterior,3,88.0,True,False,Prosperidad,chamartin
5757,791000,bajo,exterior,1,77.0,True,False,El Viso,chamartin
5758,647000,planta 3,exterior,3,90.0,True,False,Nueva España,chamartin
5759,215000,bajo,exterior,1,46.0,True,False,Prosperidad,chamartin
5760,1375000,planta 4,exterior,4,200.0,True,False,Nueva España,chamartin
5761,638000,planta 1,exterior,4,159.0,True,True,Castilla,chamartin
5762,379000,planta 2,exterior,2,80.0,True,False,Castilla,chamartin
5763,1100000,planta 9,exterior,3,120.0,True,False,Nueva España,chamartin
5764,920000,planta 1,exterior,3,204.0,True,True,Castilla,chamartin
5765,350000,planta 2,exterior,2,62.0,True,False,Castilla,chamartin
5766,799000,planta 1,exterior,6,145.0,True,False,El Viso,chamartin
5767,700000,planta 6,exterior,3,85.0,True,False,Ciudad Jardín,chamartin
5768,270000,bajo,exterior,1,45.0,False,False,Castilla,chamartin
5769,1501500,planta 5,exterior,4,265.0,True,True,El Viso,chamartin
5770,388800,planta 1,exterior,2,77.0,True,False,Bernabéu-Hispanoamérica,chamartin
5771,3200000,chalet,exterior,6,573.0,False,True,Chalet adosado en Bernabéu-Hispanoamérica,chamartin
5772,3200000,casa,exterior,6,573.0,False,True,Chalet pareado en Bernabéu-Hispanoamérica,chamartin
5773,4200000,casa,exterior,6,345.0,False,True,Chalet adosado en El Viso,chamartin
5774,4500000,chalet,exterior,5,480.0,False,True,Chalet pareado en El Viso,chamartin
5775,1250000,planta 3,exterior,4,223.0,True,True,Nueva España,chamartin
5776,324500,bajo,exterior,2,75.0,False,False,El Viso,chamartin
5777,249000,planta 2,exterior,2,61.0,False,False,Ciudad Jardín,chamartin
5778,791000,bajo,exterior,1,165.0,True,False,El Viso,chamartin
5779,249000,planta 2,exterior,2,60.0,False,False,Ciudad Jardín,chamartin
5780,395000,planta 4,exterior,3,87.0,True,False,Prosperidad,chamartin
5781,1199000,planta 2,exterior,5,277.0,True,True,Nueva España,chamartin
5782,350000,planta 4,exterior,2,62.0,True,False,Bernabéu-Hispanoamérica,chamartin
5783,495000,planta 5,exterior,3,110.0,True,False,Prosperidad,chamartin
5784,695000,planta 1,exterior,3,120.0,True,False,Nueva España,chamartin
5785,850000,planta 2,exterior,3,153.0,True,False,Bernabéu-Hispanoamérica,chamartin
5786,401500,bajo,exterior,2,94.0,False,False,Prosperidad,chamartin
5787,349500,planta 2,interior,2,85.0,True,False,Prosperidad,chamartin
5788,180000,planta 1,interior,1,40.0,False,False,Prosperidad,chamartin
5789,1450000,planta 3,exterior,4,161.0,True,True,El Viso,chamartin
5790,980000,planta 7,exterior,5,190.0,True,True,Bernabéu-Hispanoamérica,chamartin
5791,995000,bajo,exterior,1,288.0,True,False,El Viso,chamartin
5792,248999,planta 2,exterior,2,71.0,False,False,Ciudad Jardín,chamartin
5793,3900000,casa,exterior,8,432.0,False,False,Chalet adosado en El Viso,chamartin
5794,149000,planta 2,exterior,1,39.0,False,False,Prosperidad,chamartin
5795,3400000,chalet,exterior,7,410.0,False,True,Casa o chalet independiente en El Viso,chamartin
5796,175000,bajo,interior,2,45.0,False,False,Ciudad Jardín,chamartin
5797,300000,bajo,interior,2,81.0,True,False,Prosperidad,chamartin
5798,1500000,planta 6,exterior,4,197.0,True,False,El Viso,chamartin
5799,454200,planta 1,exterior,3,86.0,True,False,Prosperidad,chamartin
5800,2200000,bajo,exterior,4,290.0,True,True,Nueva España,chamartin
5801,1150000,planta 6,exterior,5,203.0,True,False,Bernabéu-Hispanoamérica,chamartin
5802,390000,semi-sotano,exterior,3,106.0,True,False,El Viso,chamartin
5803,2650000,planta 6,exterior,5,394.0,True,True,Nueva España,chamartin
5804,880000,planta 1,exterior,4,201.0,True,True,Bernabéu-Hispanoamérica,chamartin
5805,675000,planta 4,exterior,4,108.0,True,False,Bernabéu-Hispanoamérica,chamartin
5806,990000,bajo,exterior,3,132.0,True,False,El Viso,chamartin
5807,460000,planta 3,exterior,1,92.0,False,False,Castilla,chamartin
5808,2750000,planta 15,exterior,4,527.0,True,True,Dúplex en El Viso,chamartin
5809,515000,planta 5,exterior,2,92.0,True,False,Bernabéu-Hispanoamérica,chamartin
5810,2600000,planta 3,exterior,6,500.0,True,True,Nueva España,chamartin
5811,950000,planta 5,exterior,4,157.0,True,True,Bernabéu-Hispanoamérica,chamartin
5812,1550000,planta 3,exterior,4,164.0,True,True,Nueva España,chamartin
5813,1250000,planta 3,exterior,4,212.0,True,True,Nueva España,chamartin
5814,4900000,chalet,exterior,6,598.0,False,False,Chalet pareado en El Viso,chamartin
5815,490000,planta 3,interior,3,115.0,True,False,Ciudad Jardín,chamartin
5816,180000,planta 1,interior,1,40.0,False,False,Prosperidad,chamartin
5817,630000,planta 3,exterior,4,144.0,True,True,Castilla,chamartin
5818,3200000,planta 4,exterior,5,434.0,True,False,El Viso,chamartin
5819,324500,bajo,exterior,2,62.0,True,False,El Viso,chamartin
5820,1500000,planta 10,exterior,3,191.0,True,True,Bernabéu-Hispanoamérica,chamartin
5821,417000,planta 1,exterior,2,83.0,True,False,Bernabéu-Hispanoamérica,chamartin
5822,325000,planta 3,exterior,1,52.0,True,False,Prosperidad,chamartin
5823,525000,planta 4,exterior,3,90.0,True,False,Bernabéu-Hispanoamérica,chamartin
5824,415000,planta 2,exterior,1,80.0,True,True,Castilla,chamartin
5825,225000,bajo,exterior,3,55.0,False,False,Ciudad Jardín,chamartin
5826,342000,planta 7,interior,1,65.0,True,False,Prosperidad,chamartin
5827,13950000,chalet,exterior,6,1.116,False,True,Casa o chalet independiente en El Viso,chamartin
5828,370000,planta 3,exterior,2,70.0,True,False,Prosperidad,chamartin
5829,270000,planta 2,exterior,2,65.0,True,False,Castilla,chamartin
5830,550000,planta 5,exterior,2,82.0,True,False,El Viso,chamartin
5831,454200,planta 1,exterior,3,88.0,False,False,Prosperidad,chamartin
5832,2300000,planta 10,exterior,2,290.0,True,False,El Viso,chamartin
5833,895000,planta 1,exterior,5,186.0,True,True,Bernabéu-Hispanoamérica,chamartin
5834,1000000,planta 7,exterior,4,178.0,True,False,Nueva España,chamartin
5835,1500000,planta 5,exterior,4,220.0,True,True,El Viso,chamartin
5836,6000000,planta 8,exterior,3,525.0,True,True,Dúplex en El Viso,chamartin
5837,465000,planta 2,exterior,3,117.0,True,False,Castilla,chamartin
5838,2700000,planta 2,exterior,2,260.0,True,True,El Viso,chamartin
5839,450000,planta 1,exterior,1,60.0,True,False,Nueva España,chamartin
5840,920000,planta 12,exterior,3,190.0,True,True,Ático en Castilla,chamartin
5841,385000,bajo,exterior,1,40.0,True,True,Nueva España,chamartin
5842,475000,planta 2,exterior,1,71.0,True,False,El Viso,chamartin
5843,268000,bajo,exterior,1,67.0,True,False,Ciudad Jardín,chamartin
5844,460000,planta 2,exterior,2,91.0,True,False,Prosperidad,chamartin
5845,449999,planta 3,exterior,3,115.0,True,False,Ciudad Jardín,chamartin
5846,730000,chalet,exterior,3,120.0,False,False,Chalet pareado en Ciudad Jardín,chamartin
5847,241000,bajo,exterior,1,65.0,True,False,Ciudad Jardín,chamartin
5848,830000,planta 13,exterior,3,135.0,True,False,Bernabéu-Hispanoamérica,chamartin
5849,397000,planta 3,exterior,2,70.0,True,False,Prosperidad,chamartin
5850,5800000,casa,exterior,9,910.0,False,True,Casa o chalet independiente en El Viso,chamartin
5851,450000,planta 1,exterior,1,54.0,True,False,Nueva España,chamartin
5852,450000,planta 1,exterior,3,85.0,True,False,Prosperidad,chamartin
5853,190000,planta 1,interior,1,50.0,False,False,Prosperidad,chamartin
5854,3800000,chalet,exterior,7,560.0,False,True,Nueva España,chamartin
5855,260000,planta 2,exterior,2,64.0,True,False,Castilla,chamartin
5856,1600000,planta 3,exterior,4,351.0,True,True,Nueva España,chamartin
5857,1076900,planta 4,exterior,3,151.0,True,False,Nueva España,chamartin
5858,388800,planta 1,exterior,2,63.0,True,False,Bernabéu-Hispanoamérica,chamartin
5859,630000,planta 4,exterior,2,85.0,True,False,Bernabéu-Hispanoamérica,chamartin
5860,1199000,planta 6,exterior,5,220.0,True,True,Castilla,chamartin
5861,179000,bajo,exterior,1,42.0,False,False,Castilla,chamartin
5862,440000,planta 1,exterior,4,120.0,True,False,Prosperidad,chamartin
5863,3000000,planta 10,exterior,5,327.0,True,True,Ático en El Viso,chamartin
5864,845000,planta 1,exterior,4,185.0,True,True,Bernabéu-Hispanoamérica,chamartin
5865,255000,planta 1,exterior,1,53.0,True,False,Ciudad Jardín,chamartin
5866,1350000,planta 1,exterior,4,245.0,True,True,Nueva España,chamartin
5867,601012,planta 6,exterior,1,85.0,True,False,Bernabéu-Hispanoamérica,chamartin
5868,799000,chalet,exterior,2,102.0,False,False,Chalet pareado en Ciudad Jardín,chamartin
5869,850000,planta 1,exterior,3,234.0,True,False,Bernabéu-Hispanoamérica,chamartin
5870,2333000,planta 3,exterior,5,260.0,True,True,El Viso,chamartin
5871,3000000,chalet,exterior,5,568.0,False,True,Casa o chalet independiente en Bernabéu-Hispanoamérica,chamartin
5872,960000,planta 3,exterior,3,157.0,True,False,Nueva España,chamartin
5873,895000,planta 3,exterior,3,150.0,True,True,Nueva España,chamartin
5874,2300000,planta 5,exterior,3,335.0,True,True,Almagro,chamberi
5875,1995000,planta 11,exterior,5,409.0,True,True,Vallehermoso,chamberi
5876,1900000,planta 3,exterior,4,257.0,True,False,Almagro,chamberi
5877,360000,bajo,exterior,2,64.0,True,False,Arapiles,chamberi
5878,1900000,planta 6,exterior,4,295.0,True,False,Almagro,chamberi
5879,1400000,planta 6,exterior,3,152.0,True,False,Almagro,chamberi
5880,1190000,planta 1,exterior,3,160.0,True,False,Almagro,chamberi
5881,820000,planta 1,exterior,3,130.0,True,False,Gaztambide,chamberi
5882,850000,planta 2,exterior,4,161.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5883,1600000,planta 1,exterior,4,181.0,True,False,Almagro,chamberi
5884,820000,planta 1,exterior,3,130.0,True,False,Trafalgar,chamberi
5885,960000,planta 3,exterior,5,165.0,True,False,Trafalgar,chamberi
5886,2350000,chalet,exterior,5,512.0,False,False,Vallehermoso,chamberi
5887,1850000,planta 3,exterior,4,257.0,True,False,Almagro,chamberi
5888,2885000,planta 1,exterior,5,375.0,True,False,Almagro,chamberi
5889,4200000,planta 5,exterior,5,457.0,True,True,Almagro,chamberi
5890,1595000,planta 2,exterior,2,209.0,True,False,Almagro,chamberi
5891,1250000,planta 2,exterior,7,303.0,True,False,Trafalgar,chamberi
5892,845000,planta 2,exterior,5,194.0,True,False,Gaztambide,chamberi
5893,2885000,planta 1,exterior,5,375.0,True,False,Almagro,chamberi
5894,1250000,planta 2,exterior,5,303.0,True,False,Trafalgar,chamberi
5895,1195000,planta 2,exterior,3,134.0,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
5896,1585000,chalet,exterior,4,300.0,True,True,Gaztambide,chamberi
5897,1090000,planta 3,exterior,2,167.0,True,True,Trafalgar,chamberi
5898,2495000,planta 4,exterior,4,362.0,True,True,Almagro,chamberi
5899,2390000,planta 3,exterior,4,361.0,True,True,Almagro,chamberi
5900,965000,planta 6,interior,4,160.0,True,True,Vallehermoso,chamberi
5901,655000,planta 2,exterior,4,114.0,True,False,Trafalgar,chamberi
5902,460000,planta 2,interior,2,60.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5903,1685000,planta 2,exterior,5,274.0,True,False,Trafalgar,chamberi
5904,245000,planta 1,interior,1,30.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5905,1090000,planta 3,exterior,3,170.0,True,True,Trafalgar,chamberi
5906,790000,planta 4,exterior,2,125.0,True,False,Trafalgar,chamberi
5907,2290000,planta 2,exterior,4,313.0,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
5908,285000,planta 4,interior,1,49.0,True,False,Arapiles,chamberi
5909,397000,sotano,interior,1,65.0,True,False,Almagro,chamberi
5910,975000,planta 5,exterior,3,125.0,True,True,Trafalgar,chamberi
5911,210000,bajo,interior,1,33.0,True,False,Almagro,chamberi
5912,375000,bajo,interior,3,87.0,True,False,Trafalgar,chamberi
5913,550000,planta 5,interior,4,109.0,True,False,Gaztambide,chamberi
5914,240000,bajo,interior,1,39.0,True,False,Gaztambide,chamberi
5915,380000,bajo,exterior,2,80.0,True,False,Almagro,chamberi
5916,1199000,planta 3,exterior,4,234.0,True,True,Arapiles,chamberi
5917,1070000,planta 6,exterior,4,166.0,True,False,Ático en Nuevos Ministerios-Ríos Rosas,chamberi
5918,449000,planta 2,exterior,3,79.0,False,False,Almagro,chamberi
5919,700000,bajo,interior,3,138.0,True,False,Almagro,chamberi
5920,1095000,planta 7,exterior,4,202.0,True,False,Arapiles,chamberi
5921,1200000,planta 2,exterior,4,248.0,True,False,Gaztambide,chamberi
5922,213500,bajo,interior,1,41.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5923,1575000,planta 7,exterior,4,218.0,True,True,Almagro,chamberi
5924,1790000,planta 6,exterior,3,243.0,True,False,Dúplex en Almagro,chamberi
5925,1200000,planta 8,exterior,4,197.0,True,False,Vallehermoso,chamberi
5926,2950000,planta 6,exterior,4,302.0,True,True,Ático en Almagro,chamberi
5927,1100000,planta 1,exterior,2,124.0,True,True,Almagro,chamberi
5928,900000,planta 6,exterior,4,185.0,True,False,Gaztambide,chamberi
5929,499000,planta 5,interior,3,85.0,True,False,Trafalgar,chamberi
5930,925000,planta 1,exterior,4,180.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5931,1595000,planta 2,exterior,2,209.0,True,False,Almagro,chamberi
5932,980000,planta 2,exterior,4,161.0,True,False,Almagro,chamberi
5933,750000,entreplanta,exterior,2,104.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5934,825000,planta 3,exterior,5,200.0,True,False,Gaztambide,chamberi
5935,690000,planta 4,interior,4,151.0,True,True,Gaztambide,chamberi
5936,1150000,planta 5,exterior,4,257.0,True,False,Vallehermoso,chamberi
5937,1250000,planta 2,exterior,7,303.0,True,False,Trafalgar,chamberi
5938,849000,planta 3,exterior,5,215.0,True,True,Vallehermoso,chamberi
5939,470000,planta 3,interior,2,101.0,True,False,Trafalgar,chamberi
5940,295000,planta 1,interior,1,37.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5941,500000,semi-sotano,exterior,2,65.0,True,False,Almagro,chamberi
5942,499000,planta 4,interior,3,82.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5943,1250000,planta 2,exterior,4,250.0,True,False,Vallehermoso,chamberi
5944,440000,planta 5,exterior,2,53.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5945,1690000,planta 3,exterior,3,233.0,True,True,Almagro,chamberi
5946,760000,planta 2,exterior,3,117.0,True,False,Trafalgar,chamberi
5947,749000,planta 1,exterior,5,178.0,True,False,Gaztambide,chamberi
5948,875000,planta 2,exterior,5,175.0,True,False,Gaztambide,chamberi
5949,695000,planta 9,exterior,3,117.0,True,True,Vallehermoso,chamberi
5950,950000,planta 4,exterior,2,95.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5951,860000,planta 3,exterior,3,176.0,True,True,Vallehermoso,chamberi
5952,320000,planta 3,interior,1,70.0,True,True,Gaztambide,chamberi
5953,1650000,planta 6,exterior,4,198.0,True,False,Ático en Nuevos Ministerios-Ríos Rosas,chamberi
5954,825000,planta 3,exterior,5,202.0,True,False,Gaztambide,chamberi
5955,1250000,planta 3,interior,4,205.0,True,False,Almagro,chamberi
5956,800000,planta 3,exterior,2,86.0,True,False,Almagro,chamberi
5957,390000,planta 1,interior,2,50.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5958,495000,planta 6,exterior,2,74.0,True,False,Arapiles,chamberi
5959,235000,bajo,interior,2,50.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5960,570000,planta 2,exterior,3,111.0,True,False,Trafalgar,chamberi
5961,607700,bajo,exterior,2,117.0,True,False,Almagro,chamberi
5962,790000,planta 4,interior,3,125.0,True,False,Almagro,chamberi
5963,800000,planta 2,exterior,2,86.0,True,False,Almagro,chamberi
5964,580000,planta 6,exterior,1,61.0,True,False,Almagro,chamberi
5965,1850000,planta 3,exterior,4,257.0,True,False,Almagro,chamberi
5966,2885000,planta 1,exterior,5,375.0,True,False,Almagro,chamberi
5967,257900,planta 5,exterior,1,44.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5968,2885000,planta 1,exterior,5,311.0,True,False,Almagro,chamberi
5969,870000,planta 1,exterior,3,159.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5970,795000,planta 1,interior,4,179.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5971,1095000,planta 7,exterior,4,202.0,True,False,Ático en Arapiles,chamberi
5972,1830000,planta 4,exterior,5,288.0,True,True,Almagro,chamberi
5973,1950000,entreplanta,exterior,3,314.0,True,False,Dúplex en Almagro,chamberi
5974,2000000,planta 3,exterior,3,227.0,True,True,Almagro,chamberi
5975,950000,planta 5,exterior,3,160.0,True,False,Almagro,chamberi
5976,2060000,entreplanta,exterior,3,330.0,True,True,Dúplex en Almagro,chamberi
5977,750000,planta 2,exterior,5,159.0,True,False,Arapiles,chamberi
5978,870000,planta 13,exterior,3,140.0,True,False,Ático en Vallehermoso,chamberi
5979,290000,entreplanta,exterior,1,45.0,True,False,Arapiles,chamberi
5980,539000,planta 1,interior,2,97.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5981,1200000,planta 3,exterior,5,200.0,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
5982,2500000,planta 4,exterior,7,493.0,False,False,Nuevos Ministerios-Ríos Rosas,chamberi
5983,367000,planta 3,interior,2,68.0,True,False,Gaztambide,chamberi
5984,339000,planta 1,interior,3,69.0,True,False,Arapiles,chamberi
5985,1200000,planta 2,exterior,5,208.0,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
5986,239900,planta 4,interior,1,37.0,True,False,Gaztambide,chamberi
5987,300000,sotano,interior,2,34.0,True,False,Almagro,chamberi
5988,337000,planta 4,interior,2,63.0,True,False,Gaztambide,chamberi
5989,2300000,planta 5,exterior,4,335.0,True,True,Almagro,chamberi
5990,1010000,planta 5,exterior,3,140.0,True,False,Arapiles,chamberi
5991,1050000,planta 6,exterior,4,257.0,True,False,Vallehermoso,chamberi
5992,2030000,planta 2,exterior,3,250.0,True,False,Almagro,chamberi
5993,750000,planta 5,exterior,5,158.0,True,False,Arapiles,chamberi
5994,1400000,planta 3,exterior,4,300.0,True,True,Gaztambide,chamberi
5995,890000,planta 2,exterior,4,161.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
5996,830000,planta 1,exterior,5,211.0,True,False,Gaztambide,chamberi
5997,595000,planta 8,exterior,2,68.0,True,False,Ático en Gaztambide,chamberi
5998,399900,planta 1,exterior,1,56.0,True,False,Gaztambide,chamberi
5999,790000,planta 2,exterior,3,182.0,True,False,Gaztambide,chamberi
6000,429500,bajo,exterior,2,84.0,True,True,Vallehermoso,chamberi
6001,649000,planta 1,interior,4,153.0,True,False,Gaztambide,chamberi
6002,575000,planta 1,exterior,3,124.0,True,False,Arapiles,chamberi
6003,1850000,planta 3,exterior,4,257.0,True,False,Almagro,chamberi
6004,870000,planta 5,interior,5,204.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6005,875000,planta 1,exterior,3,160.0,True,False,Arapiles,chamberi
6006,350000,bajo,exterior,2,117.0,True,False,Trafalgar,chamberi
6007,520000,planta 1,exterior,3,125.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6008,455000,planta 4,interior,3,80.0,True,False,Gaztambide,chamberi
6009,1690000,planta 3,exterior,5,221.0,True,False,Almagro,chamberi
6010,245000,planta 2,interior,2,40.0,True,False,Arapiles,chamberi
6011,1200000,planta 3,exterior,4,202.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6012,2300000,planta 5,exterior,3,335.0,True,False,Ático en Almagro,chamberi
6013,1400000,planta 4,exterior,4,233.0,True,False,Trafalgar,chamberi
6014,345000,planta 2,interior,3,75.0,True,False,Vallehermoso,chamberi
6015,470000,planta 1,exterior,2,80.0,False,False,Trafalgar,chamberi
6016,780000,planta 2,exterior,2,96.0,True,False,Trafalgar,chamberi
6017,1290000,planta 3,exterior,4,207.0,True,False,Almagro,chamberi
6018,750000,planta 2,exterior,3,100.0,True,False,Trafalgar,chamberi
6019,270000,planta -1,exterior,1,33.0,False,False,Almagro,chamberi
6020,1250000,planta 2,exterior,5,303.0,True,False,Trafalgar,chamberi
6021,995000,planta 1,exterior,3,134.0,True,False,Trafalgar,chamberi
6022,850000,planta 5,exterior,4,177.0,True,True,Arapiles,chamberi
6023,1550000,planta 6,exterior,3,164.0,True,False,Arapiles,chamberi
6024,2496000,planta 1,exterior,6,412.0,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
6025,275000,bajo,exterior,1,75.0,True,False,Trafalgar,chamberi
6026,390000,planta 1,interior,2,44.0,True,False,Gaztambide,chamberi
6027,879000,planta 1,exterior,3,163.0,True,False,Gaztambide,chamberi
6028,1325000,bajo,exterior,2,255.0,True,False,Dúplex en Trafalgar,chamberi
6029,2284800,planta 9,exterior,4,284.0,True,True,Vallehermoso,chamberi
6030,1200000,planta 1,exterior,4,207.0,True,True,Vallehermoso,chamberi
6031,690000,planta 4,exterior,2,81.0,True,False,Trafalgar,chamberi
6032,900000,planta 2,exterior,3,116.0,True,False,Trafalgar,chamberi
6033,995000,planta 1,exterior,5,263.0,True,False,Arapiles,chamberi
6034,1850000,planta 1,exterior,3,152.0,True,False,Trafalgar,chamberi
6035,2604000,planta 7,exterior,3,192.0,True,True,Ático en Nuevos Ministerios-Ríos Rosas,chamberi
6036,2230000,planta 7,exterior,3,168.0,True,True,Ático en Nuevos Ministerios-Ríos Rosas,chamberi
6037,950000,planta 5,exterior,3,160.0,True,False,Almagro,chamberi
6038,1200000,planta 8,exterior,4,198.0,True,False,Ático en Vallehermoso,chamberi
6039,3990000,planta 2,exterior,3,306.0,True,True,Almagro,chamberi
6040,770000,planta 3,exterior,2,110.0,True,True,Trafalgar,chamberi
6041,600000,planta 6,exterior,6,167.0,True,False,Gaztambide,chamberi
6042,2495000,planta 4,exterior,4,361.0,True,True,Almagro,chamberi
6043,1250000,planta 2,exterior,7,307.0,True,True,Trafalgar,chamberi
6044,790000,planta 3,interior,6,160.0,True,False,Almagro,chamberi
6045,2500000,planta 7,exterior,5,296.0,True,False,Almagro,chamberi
6046,1200000,planta 2,exterior,5,200.0,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
6047,749000,planta 1,exterior,6,178.0,True,False,Gaztambide,chamberi
6048,2350000,chalet,exterior,5,481.0,False,True,Vallehermoso,chamberi
6049,237000,planta 3,interior,2,44.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6050,1195000,planta 2,exterior,3,134.0,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
6051,950000,planta 1,exterior,4,169.0,True,False,Almagro,chamberi
6052,2000000,planta 5,exterior,4,281.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6053,780000,planta 4,exterior,2,108.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6054,1600000,planta 2,exterior,7,320.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6055,589000,planta 2,exterior,4,120.0,True,False,Arapiles,chamberi
6056,792000,planta 1,exterior,2,132.0,True,True,Almagro,chamberi
6057,710000,planta 5,exterior,4,150.0,True,True,Arapiles,chamberi
6058,1250000,planta 2,exterior,6,303.0,True,False,Trafalgar,chamberi
6059,240000,planta 2,interior,2,49.0,True,False,Arapiles,chamberi
6060,690000,planta 3,exterior,2,95.0,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
6061,940000,planta 7,exterior,6,229.0,True,True,Vallehermoso,chamberi
6062,399500,planta 5,interior,3,87.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6063,215000,planta 4,interior,1,39.0,False,False,Nuevos Ministerios-Ríos Rosas,chamberi
6064,1350000,planta 2,exterior,6,298.0,True,False,Vallehermoso,chamberi
6065,797000,planta 3,exterior,4,175.0,True,False,Gaztambide,chamberi
6066,719000,planta 2,interior,6,149.0,True,False,Arapiles,chamberi
6067,835000,planta 2,exterior,5,241.0,True,False,Gaztambide,chamberi
6068,1249000,planta 7,exterior,5,235.0,True,False,Vallehermoso,chamberi
6069,350000,planta 2,interior,3,67.0,True,False,Arapiles,chamberi
6070,290000,planta 6,interior,1,44.0,True,False,Arapiles,chamberi
6071,950000,planta 8,exterior,3,186.0,True,False,Vallehermoso,chamberi
6072,350000,bajo,exterior,2,75.0,True,False,Gaztambide,chamberi
6073,625000,planta 4,exterior,2,76.0,True,False,Trafalgar,chamberi
6074,549000,planta 5,exterior,4,114.0,True,False,Gaztambide,chamberi
6075,289900,bajo,exterior,3,100.0,True,False,Arapiles,chamberi
6076,2050000,bajo,exterior,2,314.0,True,False,Almagro,chamberi
6077,835000,planta 2,exterior,5,242.0,True,False,Gaztambide,chamberi
6078,430000,planta 6,interior,2,68.0,True,False,Almagro,chamberi
6079,450000,planta 5,exterior,3,75.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6080,730000,planta 2,exterior,3,150.0,True,True,Gaztambide,chamberi
6081,870000,planta 1,exterior,3,159.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6082,749000,planta 2,interior,5,227.0,True,True,Vallehermoso,chamberi
6083,539000,bajo,interior,4,125.0,True,False,Arapiles,chamberi
6084,1300000,planta 2,exterior,2,124.0,True,False,Almagro,chamberi
6085,524000,planta 1,interior,2,98.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6086,505000,planta 2,interior,3,94.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6087,279990,planta 2,exterior,2,56.0,True,False,Trafalgar,chamberi
6088,799000,planta 2,exterior,4,219.0,True,False,Vallehermoso,chamberi
6089,750000,planta 2,exterior,3,142.0,True,False,Gaztambide,chamberi
6090,382000,sotano,exterior,2,56.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6091,649000,planta 5,exterior,3,90.0,True,False,Arapiles,chamberi
6092,890000,planta 3,interior,3,162.0,True,False,Trafalgar,chamberi
6093,2055000,entreplanta,exterior,4,330.0,True,False,Dúplex en Almagro,chamberi
6094,750000,planta 5,exterior,3,158.0,True,False,Arapiles,chamberi
6095,890000,planta 5,exterior,4,229.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6096,720000,planta 1,exterior,4,169.0,True,False,Gaztambide,chamberi
6097,399900,planta 5,exterior,2,73.0,True,False,Trafalgar,chamberi
6098,1100000,planta 1,exterior,4,180.0,True,False,Gaztambide,chamberi
6099,199000,bajo,interior,1,45.0,True,False,Gaztambide,chamberi
6100,746800,planta 8,exterior,2,83.0,True,True,Vallehermoso,chamberi
6101,790000,planta 4,exterior,3,106.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6102,940000,planta 3,exterior,3,128.0,True,False,Vallehermoso,chamberi
6103,385000,planta 4,interior,2,62.0,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
6104,550000,planta 5,exterior,2,91.0,True,False,Gaztambide,chamberi
6105,304000,planta 3,interior,2,61.0,True,False,Gaztambide,chamberi
6106,2155000,bajo,exterior,4,330.0,True,False,Almagro,chamberi
6107,2050000,bajo,exterior,3,314.0,True,False,Almagro,chamberi
